MONTH,DAY,TIME,TEMP,PRESSURE
5,13,17,12.7,10083
5,13,18,11.4,10090
5,13,19,10.7,10099
5,13,20,10.0,10109
5,13,21,9.6,10114
5,13,22,9.5,10118
5,13,23,9.2,10121
5,13,24,8.7,10123
5,14,1,8.3,10126
5,14,2,8.5,10129
5,14,3,8.6,10131
5,14,4,8.1,10134
5,14,5,7.4,10138
5,14,6,7.7,10142
5,14,7,9.2,10143
5,14,8,8.6,10149
5,14,9,10.3,10150
5,14,10,10.1,10155
5,14,11,10.5,10158
5,14,12,10.2,10161
5,14,13,10.9,10164
5,14,14,10.1,10167
5,14,15,10.2,10169
5,14,16,9.1,10173
5,14,17,9.1,10174
5,14,18,8.5,10178
5,14,19,7.5,10180
5,14,20,7.5,10183
5,14,21,7.5,10188
5,14,22,7.7,10188
5,14,23,7.6,10190
5,14,24,7.8,10190
5,15,1,7.0,10193
5,15,2,7.0,10190
5,15,3,7.7,10190
5,15,4,6.9,10195
5,15,5,7.5,10195
5,15,6,8.6,10198
5,15,7,9.3,10202
5,15,8,8.6,10209
5,15,9,9.5,10209
5,15,10,9.9,10210
5,15,11,9.7,10212
5,15,12,9.5,10214
5,15,13,9.9,10214
5,15,14,10.4,10215
5,15,15,10.1,10215
5,15,16,10.0,10214
5,15,17,9.4,10212
5,15,18,8.9,10212
5,15,19,8.5,10212
5,15,20,7.6,10213
5,15,21,7.4,10212
5,15,22,6.4,10213
5,15,23,6.0,10213
5,15,24,7.3,10211
5,16,1,6.4,10210
5,16,2,7.0,10210
5,16,3,7.6,10208
5,16,4,7.5,10207
5,16,5,7.3,10208
5,16,6,7.7,10209
5,16,7,9.0,10212
5,16,8,9.9,10212
5,16,9,10.8,10212
5,16,10,10.1,10214
5,16,11,10.6,10214
5,16,12,11.6,10214
5,16,13,11.4,10212
5,16,14,11.3,10210
5,16,15,11.0,10210
5,16,16,10.7,10210
5,16,17,10.5,10207
5,16,18,10.1,10205
5,16,19,9.7,10204
5,16,20,9.0,10206
5,16,21,6.5,10204
5,16,22,6.4,10201
5,16,23,6.4,10197
5,16,24,6.5,10193
5,17,1,7.5,10190
5,17,2,8.6,10183
5,17,3,9.3,10175
5,17,4,9.2,10170
5,17,5,9.6,10168
5,17,6,11.6,10170
5,17,7,12.4,10170
5,17,8,13.9,10169
5,17,9,14.0,10171
5,17,10,14.3,10170
5,17,11,14.9,10169
5,17,12,15.1,10164
5,17,13,14.7,10160
5,17,14,15.2,10157
5,17,15,14.0,10157
5,17,16,13.8,10154
5,17,17,13.9,10149
5,17,18,14.0,10144
5,17,19,12.7,10142
5,17,20,11.4,10140
5,17,21,12.0,10137
5,17,22,12.3,10134
5,17,23,9.8,10129
5,17,24,9.3,10123
5,18,1,10.1,10117
5,18,2,9.2,10112
5,18,3,9.3,10103
5,18,4,9.6,10101
5,18,5,11.1,10099
5,18,6,11.9,10099
5,18,7,12.8,10096
5,18,8,14.2,10092
5,18,9,15.6,10088
5,18,10,16.5,10080
5,18,11,16.2,10074
5,18,12,16.3,10069
5,18,13,16.1,10063
5,18,14,13.8,10059
5,18,15,16.2,10051
5,18,16,15.2,10045
5,18,17,12.8,10047
5,18,18,12.7,10046
5,18,19,12.6,10044
5,18,20,11.4,10047
5,18,21,11.6,10046
5,18,22,11.6,10046
5,18,23,11.6,10046
5,18,24,11.8,10045
5,19,1,11.8,10047
5,19,2,11.1,10050
5,19,3,10.9,10054
5,19,4,11.1,10062
5,19,5,11.3,10071
5,19,6,11.6,10082
5,19,7,11.7,10091
5,19,8,12.1,10098
5,19,9,12.9,10105
5,19,10,14.5,10110
5,19,11,14.9,10118
5,19,12,15.4,10122
5,19,13,14.0,10127
5,19,14,13.5,10134
5,19,15,14.4,10136
5,19,16,16.0,10136
5,19,17,14.2,10139
5,19,18,13.1,10144
5,19,19,12.6,10144
5,19,20,11.0,10150
5,19,21,10.5,10147
5,19,22,11.3,10147
5,19,23,11.9,10145
5,19,24,11.1,10142
5,20,1,11.7,10144
5,20,2,11.5,10142
5,20,3,11.6,10142
5,20,4,11.9,10142
5,20,5,11.8,10142
5,20,6,12.2,10146
5,20,7,12.7,10145
5,20,8,13.1,10147
5,20,9,14.3,10150
5,20,10,14.9,10155
5,20,11,15.5,10159
5,20,12,15.3,10161
5,20,13,16.2,10161
5,20,14,16.5,10162
5,20,15,15.8,10162
5,20,16,15.3,10162
5,20,17,14.7,10164
5,20,18,14.3,10164
5,20,19,13.4,10164
5,20,20,12.9,10165
5,20,21,13.5,10167
5,20,22,13.1,10162
5,20,23,11.8,10158
5,20,24,11.8,10153
5,21,1,12.9,10149
5,21,2,11.7,10145
5,21,3,12.1,10140
5,21,4,11.2,10137
5,21,5,13.0,10136
5,21,6,14.5,10135
5,21,7,15.8,10136
5,21,8,16.5,10139
5,21,9,17.6,10137
5,21,10,18.6,10126
5,21,11,18.7,10124
5,21,12,19.8,10120
5,21,13,20.3,10118
5,21,14,21.7,10114
5,21,15,21.6,10112
5,21,16,19.3,10107
5,21,17,17.3,10107
5,21,18,16.3,10104
5,21,19,16.1,10099
5,21,20,16.6,10098
5,21,21,19.1,10083
5,21,22,19.0,10084
5,21,23,18.4,10079
5,21,24,17.2,10082
5,22,1,13.8,10068
5,22,2,14.2,10068
5,22,3,14.6,10060
5,22,4,14.5,10054
5,22,5,15.2,10054
5,22,6,14.4,10053
5,22,7,13.9,10061
5,22,8,14.2,10063
5,22,9,16.1,10064
5,22,10,17.0,10069
5,22,11,13.8,10078
5,22,12,14.1,10078
5,22,13,14.7,10079
5,22,14,14.3,10078
5,22,15,13.7,10079
5,22,16,13.4,10081
5,22,17,13.6,10079
5,22,18,13.6,10080
5,22,19,13.1,10081
5,22,20,12.8,10083
5,22,21,12.6,10086
5,22,22,12.1,10088
5,22,23,11.8,10085
5,22,24,11.8,10084
5,23,1,11.8,10088
5,23,2,11.2,10089
5,23,3,10.8,10094
5,23,4,11.1,10093
5,23,5,11.6,10098
5,23,6,11.6,10108
5,23,7,11.7,10115
5,23,8,11.9,10121
5,23,9,12.2,10128
5,23,10,12.3,10133
5,23,11,13.2,10139
5,23,12,13.2,10144
5,23,13,13.0,10150
5,23,14,12.8,10156
5,23,15,12.2,10163
5,23,16,11.8,10167
5,23,17,11.6,10172
5,23,18,11.4,10175
5,23,19,11.4,10180
5,23,20,11.0,10185
5,23,21,11.1,10185
5,23,22,10.6,10189
5,23,23,10.5,10190
5,23,24,10.5,10190
5,24,1,10.6,10189
5,24,2,10.5,10188
5,24,3,10.3,10187
5,24,4,10.2,10188
5,24,5,10.4,10189
5,24,6,10.7,10192
5,24,7,11.3,10190
5,24,8,11.2,10190
5,24,9,12.7,10190
5,24,10,12.2,10191
5,24,11,12.4,10193
5,24,12,12.2,10191
5,24,13,12.1,10188
5,24,14,11.4,10186
5,24,15,11.2,10185
5,24,16,10.8,10181
5,24,17,10.8,10179
5,24,18,10.5,10179
5,24,19,10.5,10176
5,24,20,10.2,10176
5,24,21,10.1,10174
5,24,22,9.9,10171
5,24,23,9.8,10169
5,24,24,10.0,10167
5,25,1,10.2,10161
5,25,2,10.4,10158
5,25,3,10.5,10155
5,25,4,10.6,10154
5,25,5,10.8,10150
5,25,6,11.6,10153
5,25,7,11.8,10155
5,25,8,12.0,10156
5,25,9,12.4,10155
5,25,10,11.6,10155
5,25,11,12.9,10153
5,25,12,12.7,10154
5,25,13,13.5,10154
5,25,14,13.7,10154
5,25,15,13.8,10153
5,25,16,12.9,10153
5,25,17,12.6,10156
5,25,18,12.1,10158
5,25,19,11.4,10159
5,25,20,10.6,10163
5,25,21,10.2,10164
5,25,22,8.7,10165
5,25,23,8.5,10166
5,25,24,7.3,10166
5,26,1,6.8,10166
5,26,2,5.8,10165
5,26,3,5.5,10166
5,26,4,5.3,10168
5,26,5,7.7,10171
5,26,6,10.3,10173
5,26,7,12.3,10175
5,26,8,14.1,10173
5,26,9,15.1,10174
5,26,10,15.4,10174
5,26,11,15.4,10174
5,26,12,16.8,10175
5,26,13,16.7,10172
5,26,14,16.7,10171
5,26,15,16.2,10170
5,26,16,15.8,10168
5,26,17,15.3,10164
5,26,18,14.3,10164
5,26,19,13.2,10164
5,26,20,11.8,10168
5,26,21,10.4,10170
5,26,22,10.3,10168
5,26,23,12.1,10166
5,26,24,12.4,10163
5,27,1,12.5,10160
5,27,2,12.2,10163
5,27,3,11.8,10162
5,27,4,11.7,10161
5,27,5,12.6,10164
5,27,6,14.0,10164
5,27,7,15.3,10166
5,27,8,16.0,10168
5,27,9,17.0,10168
5,27,10,17.5,10166
5,27,11,18.6,10165
5,27,12,19.6,10167
5,27,13,19.8,10165
5,27,14,20.3,10164
5,27,15,20.7,10162
5,27,16,20.3,10160
5,27,17,19.3,10159
5,27,18,18.1,10161
5,27,19,16.5,10166
5,27,20,15.0,10167
5,27,21,13.8,10169
5,27,22,12.8,10166
5,27,23,12.2,10164
5,27,24,11.1,10164
5,28,1,11.3,10162
5,28,2,12.0,10162
5,28,3,12.4,10160
5,28,4,12.6,10157
5,28,5,11.9,10156
5,28,6,13.7,10153
5,28,7,15.9,10152
5,28,8,17.4,10151
5,28,9,17.9,10148
5,28,10,18.6,10146
5,28,11,18.9,10142
5,28,12,19.3,10139
5,28,13,19.3,10135
5,28,14,19.9,10130
5,28,15,20.1,10127
5,28,16,20.4,10122
5,28,17,20.6,10117
5,28,18,20.1,10115
5,28,19,19.6,10118
5,28,20,17.8,10120
5,28,21,16.7,10115
5,28,22,15.8,10113
5,28,23,15.1,10109
5,28,24,15.3,10108
5,29,1,15.6,10102
5,29,2,15.0,10097
5,29,3,14.3,10097
5,29,4,14.6,10094
5,29,5,15.5,10090
5,29,6,16.6,10090
5,29,7,17.8,10088
5,29,8,18.0,10089
5,29,9,19.1,10091
5,29,10,19.9,10089
5,29,11,19.6,10090
5,29,12,20.0,10089
5,29,13,19.3,10091
5,29,14,19.6,10091
5,29,15,18.5,10091
5,29,16,16.9,10092
5,29,17,15.5,10091
5,29,18,15.0,10092
5,29,19,14.7,10094
5,29,20,14.9,10096
5,29,21,14.6,10097
5,29,22,14.2,10098
5,29,23,14.3,10094
5,29,24,14.2,10094
5,30,1,14.0,10090
5,30,2,13.9,10083
5,30,3,14.0,10083
5,30,4,13.7,10078
5,30,5,13.7,10081
5,30,6,13.6,10082
5,30,7,13.5,10080
5,30,8,13.5,10080
5,30,9,13.4,10077
5,30,10,13.6,10076
5,30,11,13.7,10076
5,30,12,13.9,10073
5,30,13,14.2,10067
5,30,14,14.4,10063
5,30,15,14.4,10058
5,30,16,14.0,10058
5,30,17,13.6,10059
5,30,18,13.3,10059
5,30,19,13.1,10065
5,30,20,13.3,10064
5,30,21,13.3,10060
5,30,22,13.8,10059
5,30,23,14.1,10055
5,30,24,13.7,10058
5,31,1,13.7,10057
5,31,2,14.1,10055
5,31,3,14.5,10058
5,31,4,15.5,10060
5,31,5,16.1,10066
5,31,6,16.9,10073
5,31,7,18.1,10078
5,31,8,18.6,10083
5,31,9,20.1,10086
5,31,10,20.3,10092
5,31,11,21.0,10099
5,31,12,20.7,10104
5,31,13,21.7,10107
5,31,14,21.1,10112
5,31,15,20.8,10115
5,31,16,20.4,10117
5,31,17,21.1,10121
5,31,18,20.8,10125
5,31,19,17.9,10133
5,31,20,15.5,10140
5,31,21,13.9,10145
5,31,22,13.4,10149
5,31,23,14.0,10152
5,31,24,14.1,10152
6,1,1,13.6,10152
6,1,2,13.4,10151
6,1,3,13.0,10151
6,1,4,13.1,10154
6,1,5,13.3,10153
6,1,6,13.8,10154
6,1,7,15.0,10154
6,1,8,16.2,10153
6,1,9,18.0,10152
6,1,10,17.0,10150
6,1,11,17.7,10150
6,1,12,18.0,10148
6,1,13,19.2,10147
6,1,14,19.1,10145
6,1,15,19.0,10143
6,1,16,18.5,10140
6,1,17,16.7,10140
6,1,18,15.6,10138
6,1,19,15.3,10138
6,1,20,15.3,10144
6,1,21,14.8,10145
6,1,22,14.4,10142
6,1,23,14.1,10142
6,1,24,13.8,10141
6,2,1,13.5,10137
6,2,2,13.3,10134
6,2,3,13.3,10131
6,2,4,13.2,10136
6,2,5,13.1,10137
6,2,6,13.1,10139
6,2,7,13.4,10139
6,2,8,13.4,10142
6,2,9,13.3,10142
6,2,10,13.8,10142
6,2,11,13.7,10143
6,2,12,13.8,10143
6,2,13,13.7,10144
6,2,14,13.2,10143
6,2,15,13.0,10142
6,2,16,13.0,10138
6,2,17,12.6,10139
6,2,18,12.5,10139
6,2,19,12.4,10140
6,2,20,12.4,10142
6,2,21,12.1,10143
6,2,22,12.2,10144
6,2,23,12.2,10138
6,2,24,12.2,10137
6,3,1,12.5,10133
6,3,2,12.6,10135
6,3,3,12.5,10132
6,3,4,12.6,10132
6,3,5,13.0,10131
6,3,6,13.7,10134
6,3,7,14.4,10137
6,3,8,14.6,10140
6,3,9,14.8,10139
6,3,10,15.1,10139
6,3,11,15.0,10140
6,3,12,15.2,10143
6,3,13,15.2,10141
6,3,14,14.9,10140
6,3,15,15.1,10139
6,3,16,14.6,10140
6,3,17,13.3,10138
6,3,18,13.2,10139
6,3,19,12.9,10138
6,3,20,12.7,10140
6,3,21,12.6,10144
6,3,22,12.9,10142
6,3,23,12.9,10142
6,3,24,13.2,10139
6,4,1,12.8,10137
6,4,2,13.0,10137
6,4,3,13.2,10133
6,4,4,13.4,10137
6,4,5,13.8,10138
6,4,6,14.2,10139
6,4,7,15.0,10140
6,4,8,17.2,10141
6,4,9,17.7,10144
6,4,10,21.0,10144
6,4,11,22.4,10145
6,4,12,21.3,10145
6,4,13,22.5,10143
6,4,14,22.4,10141
6,4,15,22.6,10138
6,4,16,24.0,10137
6,4,17,22.1,10140
6,4,18,21.4,10141
6,4,19,18.9,10145
6,4,20,16.2,10154
6,4,21,19.3,10157
6,4,22,19.7,10160
6,4,23,18.2,10162
6,4,24,18.4,10163
6,5,1,17.1,10164
6,5,2,17.3,10165
6,5,3,15.9,10167
6,5,4,15.2,10171
6,5,5,17.4,10175
6,5,6,18.2,10178
6,5,7,20.4,10181
6,5,8,20.7,10185
6,5,9,20.5,10188
6,5,10,20.9,10192
6,5,11,20.9,10194
6,5,12,21.5,10194
6,5,13,20.4,10193
6,5,14,19.5,10193
6,5,15,19.3,10195
6,5,16,17.4,10196
6,5,17,16.9,10199
6,5,18,15.7,10201
6,5,19,14.8,10203
6,5,20,13.5,10208
6,5,21,12.6,10214
6,5,22,12.2,10215
6,5,23,11.4,10215
6,5,24,12.0,10212
6,6,1,11.4,10214
6,6,2,11.3,10213
6,6,3,12.1,10214
6,6,4,12.0,10214
6,6,5,12.4,10218
6,6,6,14.0,10219
6,6,7,15.9,10218
6,6,8,17.7,10218
6,6,9,19.6,10219
6,6,10,21.2,10220
6,6,11,21.8,10219
6,6,12,20.7,10218
6,6,13,21.2,10215
6,6,14,21.1,10215
6,6,15,21.2,10213
6,6,16,21.0,10210
6,6,17,20.9,10209
6,6,18,19.7,10212
6,6,19,18.2,10213
6,6,20,16.3,10217
6,6,21,17.3,10220
6,6,22,15.7,10220
6,6,23,15.3,10219
6,6,24,15.8,10219
6,7,1,15.9,10219
6,7,2,15.3,10217
6,7,3,15.2,10217
6,7,4,15.8,10219
6,7,5,16.1,10221
6,7,6,16.9,10224
6,7,7,17.8,10226
6,7,8,19.3,10227
6,7,9,21.0,10227
6,7,10,22.8,10226
6,7,11,23.9,10226
6,7,12,25.1,10225
6,7,13,23.8,10223
6,7,14,23.9,10217
6,7,15,23.6,10211
6,7,16,23.9,10209
6,7,17,23.7,10218
6,7,18,22.0,10221
6,7,19,21.1,10219
6,7,20,19.4,10219
6,7,21,17.1,10221
6,7,22,17.0,10224
6,7,23,15.3,10223
6,7,24,13.7,10221
6,8,1,13.7,10220
6,8,2,13.2,10219
6,8,3,12.6,10220
6,8,4,12.3,10222
6,8,5,13.9,10225
6,8,6,15.3,10228
6,8,7,16.5,10229
6,8,8,17.3,10228
6,8,9,18.0,10227
6,8,10,18.1,10228
6,8,11,17.3,10228
6,8,12,16.9,10229
6,8,13,15.8,10231
6,8,14,15.2,10229
6,8,15,15.4,10229
6,8,16,15.1,10225
6,8,17,14.2,10225
6,8,18,13.5,10227
6,8,19,13.5,10226
6,8,20,13.1,10229
6,8,21,13.0,10229
6,8,22,12.8,10228
6,8,23,12.8,10228
6,8,24,12.9,10226
6,9,1,12.8,10223
6,9,2,12.3,10222
6,9,3,12.3,10222
6,9,4,12.8,10221
6,9,5,13.2,10220
6,9,6,13.8,10219
6,9,7,14.6,10218
6,9,8,15.4,10217
6,9,9,15.1,10216
6,9,10,15.9,10214
6,9,11,15.9,10216
6,9,12,15.7,10214
6,9,13,15.7,10212
6,9,14,15.6,10209
6,9,15,15.4,10202
6,9,16,15.5,10201
6,9,17,14.6,10198
6,9,18,14.0,10192
6,9,19,13.1,10191
6,9,20,11.6,10190
6,9,21,11.2,10187
6,9,22,10.4,10184
6,9,23,10.1,10183
6,9,24,9.3,10176
6,10,1,8.9,10172
6,10,2,9.1,10165
6,10,3,9.0,10163
6,10,4,9.6,10160
6,10,5,11.1,10159
6,10,6,13.1,10158
6,10,7,15.1,10157
6,10,8,15.9,10157
6,10,9,16.5,10154
6,10,10,17.4,10154
6,10,11,17.6,10150
6,10,12,17.5,10147
6,10,13,17.1,10143
6,10,14,18.2,10139
6,10,15,18.4,10136
6,10,16,17.4,10133
6,10,17,16.4,10130
6,10,18,15.7,10127
6,10,19,15.4,10124
6,10,20,15.2,10125
6,10,21,15.7,10127
6,10,22,15.4,10124
6,10,23,14.7,10121
6,10,24,14.5,10118
6,11,1,14.4,10118
6,11,2,13.6,10116
6,11,3,13.2,10114
6,11,4,12.9,10114
6,11,5,12.6,10117
6,11,6,12.7,10119
6,11,7,13.3,10120
6,11,8,13.6,10122
6,11,9,14.3,10121
6,11,10,16.1,10119
6,11,11,17.5,10119
6,11,12,17.9,10118
6,11,13,17.5,10115
6,11,14,18.2,10114
6,11,15,18.9,10110
6,11,16,19.7,10108
6,11,17,18.3,10107
6,11,18,17.6,10106
6,11,19,16.7,10106
6,11,20,15.3,10108
6,11,21,14.9,10110
6,11,22,14.2,10110
6,11,23,13.2,10107
6,11,24,13.1,10104
6,12,1,12.9,10101
6,12,2,13.3,10098
6,12,3,13.2,10095
6,12,4,13.5,10095
6,12,5,14.1,10096
6,12,6,17.0,10093
6,12,7,18.0,10092
6,12,8,18.8,10090
6,12,9,20.4,10088
6,12,10,18.8,10086
6,12,11,18.2,10084
6,12,12,18.8,10083
6,12,13,18.9,10080
6,12,14,18.7,10078
6,12,15,18.2,10075
6,12,16,17.5,10072
6,12,17,17.2,10066
6,12,18,17.1,10063
6,12,19,15.8,10059
6,12,20,14.9,10057
6,12,21,15.0,10055
6,12,22,14.4,10049
6,12,23,14.5,10043
6,12,24,14.7,10038
6,13,1,14.8,10032
6,13,2,14.8,10027
6,13,3,14.7,10024
6,13,4,14.8,10020
6,13,5,15.3,10016
6,13,6,15.7,10014
6,13,7,16.6,10011
6,13,8,15.8,10009
6,13,9,15.6,10007
6,13,10,16.1,10005
6,13,11,16.8,10003
6,13,12,14.9,10002
6,13,13,14.9,10003
6,13,14,14.5,10005
6,13,15,14.4,10006
6,13,16,15.1,10007
6,13,17,15.5,10006
6,13,18,15.1,10005
6,13,19,15.3,10006
6,13,20,14.9,10006
6,13,21,14.9,10007
6,13,22,14.9,10003
6,13,23,14.9,9999
6,13,24,14.7,9996
6,14,1,14.9,9993
6,14,2,14.8,9989
6,14,3,14.7,9985
6,14,4,14.5,9984
6,14,5,14.1,9983
6,14,6,14.0,9982
6,14,7,14.6,9982
6,14,8,15.5,9981
6,14,9,16.4,9980
6,14,10,16.1,9978
6,14,11,14.8,9982
6,14,12,15.7,9982
6,14,13,17.3,9978
6,14,14,17.1,9974
6,14,15,17.3,9974
6,14,16,17.5,9975
6,14,17,16.6,9971
6,14,18,16.2,9971
6,14,19,15.4,9974
6,14,20,13.6,9976
6,14,21,12.8,9977
6,14,22,11.9,9977
6,14,23,12.1,9976
6,14,24,12.3,9973
6,15,1,12.2,9972
6,15,2,10.4,9971
6,15,3,10.2,9971
6,15,4,10.7,9971
6,15,5,13.1,9973
6,15,6,14.4,9975
6,15,7,14.7,9979
6,15,8,15.4,9981
6,15,9,15.7,9982
6,15,10,16.6,9984
6,15,11,15.4,9986
6,15,12,16.3,9986
6,15,13,16.3,9988
6,15,14,18.1,9988
6,15,15,17.1,9992
6,15,16,17.2,9995
6,15,17,17.0,9994
6,15,18,17.2,9997
6,15,19,15.5,10003
6,15,20,13.8,10008
6,15,21,12.6,10012
6,15,22,12.2,10015
6,15,23,14.0,10015
6,15,24,13.9,10015
6,16,1,11.8,10015
6,16,2,10.8,10015
6,16,3,10.2,10013
6,16,4,10.4,10013
6,16,5,12.6,10017
6,16,6,15.1,10026
6,16,7,16.5,10023
6,16,8,18.3,10026
6,16,9,17.7,10026
6,16,10,17.8,10027
6,16,11,18.9,10028
6,16,12,17.5,10028
6,16,13,17.1,10026
6,16,14,17.8,10024
6,16,15,17.6,10024
6,16,16,18.6,10020
6,16,17,17.2,10021
6,16,18,16.5,10024
6,16,19,13.6,10027
6,16,20,13.0,10031
6,16,21,12.9,10031
6,16,22,13.1,10031
6,16,23,13.2,10031
6,16,24,13.3,10031
6,17,1,13.2,10029
6,17,2,13.3,10029
6,17,3,13.2,10028
6,17,4,13.4,10031
6,17,5,13.5,10036
6,17,6,14.8,10042
6,17,7,15.6,10046
6,17,8,16.8,10051
6,17,9,16.8,10056
6,17,10,17.6,10060
6,17,11,17.9,10066
6,17,12,18.4,10070
6,17,13,18.6,10073
6,17,14,17.8,10081
6,17,15,17.8,10086
6,17,16,17.3,10089
6,17,17,16.4,10091
6,17,18,15.9,10098
6,17,19,15.2,10106
6,17,20,13.8,10112
6,17,21,13.1,10117
6,17,22,13.6,10119
6,17,23,12.2,10122
6,17,24,12.2,10122
6,18,1,10.8,10123
6,18,2,11.1,10125
6,18,3,10.2,10127
6,18,4,9.8,10132
6,18,5,12.8,10134
6,18,6,14.1,10136
6,18,7,13.8,10140
6,18,8,13.5,10143
6,18,9,14.4,10147
6,18,10,14.6,10151
6,18,11,15.2,10155
6,18,12,15.0,10159
6,18,13,15.2,10164
6,18,14,14.2,10172
6,18,15,14.3,10178
6,18,16,14.4,10183
6,18,17,14.0,10186
6,18,18,13.1,10191
6,18,19,13.4,10198
6,18,20,13.2,10205
6,18,21,12.4,10211
6,18,22,12.6,10215
6,18,23,12.6,10218
6,18,24,12.5,10220
6,19,1,12.3,10221
6,19,2,12.2,10223
6,19,3,12.3,10225
6,19,4,12.3,10228
6,19,5,12.0,10235
6,19,6,13.4,10240
6,19,7,13.6,10247
6,19,8,14.3,10252
6,19,9,14.5,10250
6,19,10,15.8,10251
6,19,11,16.7,10252
6,19,12,16.8,10249
6,19,13,17.6,10247
6,19,14,17.9,10244
6,19,15,19.3,10239
6,19,16,19.1,10234
6,19,17,18.5,10229
6,19,18,18.6,10227
6,19,19,17.4,10224
6,19,20,16.7,10223
6,19,21,14.5,10222
6,19,22,15.4,10216
6,19,23,14.7,10213
6,19,24,15.2,10207
6,20,1,15.4,10200
6,20,2,15.4,10194
6,20,3,14.5,10186
6,20,4,14.4,10180
6,20,5,14.8,10177
6,20,6,15.1,10171
6,20,7,15.4,10166
6,20,8,15.7,10164
6,20,9,16.1,10157
6,20,10,16.2,10152
6,20,11,16.2,10146
6,20,12,16.1,10142
6,20,13,16.1,10133
6,20,14,16.0,10127
6,20,15,16.2,10118
6,20,16,16.5,10112
6,20,17,15.9,10116
6,20,18,16.1,10118
6,20,19,15.9,10124
6,20,20,15.8,10134
6,20,21,15.8,10139
6,20,22,15.8,10145
6,20,23,15.7,10149
6,20,24,15.6,10154
6,21,1,14.8,10154
6,21,2,14.8,10156
6,21,3,14.3,10159
6,21,4,14.1,10165
6,21,5,15.2,10164
6,21,6,16.2,10171
6,21,7,16.1,10174
6,21,8,16.6,10176
6,21,9,16.7,10176
6,21,10,17.4,10179
6,21,11,18.8,10180
6,21,12,18.5,10180
6,21,13,17.6,10182
6,21,14,17.8,10183
6,21,15,17.2,10184
6,21,16,16.9,10185
6,21,17,16.9,10186
6,21,18,16.9,10188
6,21,19,16.5,10189
6,21,20,15.1,10191
6,21,21,13.1,10196
6,21,22,12.3,10198
6,21,23,11.9,10202
6,21,24,11.8,10202
6,22,1,12.4,10203
6,22,2,11.8,10203
6,22,3,11.7,10204
6,22,4,12.8,10205
6,22,5,13.9,10210
6,22,6,16.1,10213
6,22,7,18.0,10216
6,22,8,19.4,10217
6,22,9,20.1,10217
6,22,10,21.6,10217
6,22,11,22.1,10217
6,22,12,22.4,10217
6,22,13,22.9,10216
6,22,14,23.0,10215
6,22,15,23.7,10211
6,22,16,24.6,10207
6,22,17,24.7,10202
6,22,18,24.9,10202
6,22,19,23.2,10200
6,22,20,21.5,10199
6,22,21,21.2,10199
6,22,22,20.9,10198
6,22,23,20.3,10198
6,22,24,19.9,10206
6,23,1,18.5,10190
6,23,2,18.7,10187
6,23,3,18.6,10179
6,23,4,18.2,10180
6,23,5,18.3,10181
6,23,6,19.7,10180
6,23,7,19.5,10186
6,23,8,19.7,10180
6,23,9,18.2,10188
6,23,10,18.4,10182
6,23,11,19.3,10168
6,23,12,22.2,10166
6,23,13,23.8,10163
6,23,14,25.1,10161
6,23,15,25.6,10160
6,23,16,26.5,10158
6,23,17,23.4,10161
6,23,18,20.4,10155
6,23,19,20.5,10150
6,23,20,20.6,10161
6,23,21,20.1,10155
6,23,22,19.3,10155
6,23,23,18.9,10150
6,23,24,18.2,10149
6,24,1,19.2,10153
6,24,2,20.4,10154
6,24,3,18.2,10156
6,24,4,17.6,10160
6,24,5,17.9,10168
6,24,6,17.8,10169
6,24,7,17.7,10171
6,24,8,18.5,10175
6,24,9,17.3,10180
6,24,10,17.9,10183
6,24,11,18.4,10187
6,24,12,19.1,10187
6,24,13,19.7,10186
6,24,14,19.2,10187
6,24,15,19.3,10186
6,24,16,19.2,10186
6,24,17,18.8,10185
6,24,18,18.6,10187
6,24,19,17.6,10187
6,24,20,15.9,10187
6,24,21,14.7,10189
6,24,22,13.5,10186
6,24,23,11.9,10183
6,24,24,11.9,10181
6,25,1,11.8,10175
6,25,2,10.4,10171
6,25,3,9.8,10169
6,25,4,10.7,10169
6,25,5,12.9,10166
6,25,6,14.9,10163
6,25,7,16.2,10164
6,25,8,17.3,10159
6,25,9,17.1,10160
6,25,10,16.4,10160
6,25,11,16.5,10161
6,25,12,17.0,10159
6,25,13,16.8,10161
6,25,14,16.8,10163
6,25,15,17.4,10158
6,25,16,18.0,10157
6,25,17,16.8,10156
6,25,18,16.4,10159
6,25,19,15.6,10156
6,25,20,13.8,10159
6,25,21,12.0,10156
6,25,22,11.6,10158
6,25,23,11.7,10160
6,25,24,11.9,10159
6,26,1,12.6,10156
6,26,2,12.9,10151
6,26,3,13.6,10150
6,26,4,11.8,10151
6,26,5,13.8,10152
6,26,6,14.5,10154
6,26,7,15.8,10157
6,26,8,16.1,10160
6,26,9,16.2,10162
6,26,10,16.7,10162
6,26,11,16.7,10165
6,26,12,17.1,10167
6,26,13,16.4,10169
6,26,14,17.2,10168
6,26,15,15.8,10172
6,26,16,16.5,10170
6,26,17,16.7,10169
6,26,18,15.6,10169
6,26,19,15.7,10168
6,26,20,15.4,10172
6,26,21,15.5,10172
6,26,22,15.4,10169
6,26,23,16.0,10166
6,26,24,15.9,10163
6,27,1,16.0,10162
6,27,2,15.9,10159
6,27,3,15.7,10160
6,27,4,15.4,10159
6,27,5,14.6,10158
6,27,6,14.7,10156
6,27,7,14.8,10156
6,27,8,15.2,10156
6,27,9,16.2,10157
6,27,10,16.1,10159
6,27,11,16.5,10164
